RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
37221,2014289119,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 11:17:00 PM,08/29/2014 12:00:00 AM,08/29/2014 12:00:00 PM,BOYLSTON AV E / E REPUBLICAN ST,E,E1,7401.4000,-122.323060028,47.623134082,"(47.623134082, -122.323060028)",8,2014
1118712,2014289024,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 09:39:00 PM,08/29/2014 06:30:00 PM,08/29/2014 09:30:00 PM,4XX BLOCK OF NE NORTHGATE WY,N,N3,1200.4005,-122.324615155,47.7086028,"(47.7086028, -122.324615155)",8,2014
73229,2014289024,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 09:39:00 PM,08/29/2014 06:30:00 PM,08/29/2014 09:30:00 PM,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4010,-122.324615155,47.7086028,"(47.7086028, -122.324615155)",8,2014
37212,2014288950,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 08:37:00 PM,08/28/2014 08:00:00 PM,08/29/2014 08:30:00 PM,42XX BLOCK OF WALLINGFORD AV N,B,B3,5100.2007,-122.336216484,47.65856837,"(47.65856837, -122.336216484)",8,2014
1050761,2014288950,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 08:37:00 PM,08/28/2014 08:00:00 PM,08/29/2014 08:30:00 PM,42XX BLOCK OF WALLINGFORD AV N,J,J3,5100.5014,0,0,"(0.0, 0.0)",8,2014
37262,2014288666,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 06:35:00 PM,08/28/2014 02:00:00 PM,08/28/2014 10:30:00 PM,64XX BLOCK OF 9 AV NW,B,B2,3300.2001,-122.368734002,47.675622569,"(47.675622569, -122.368734002)",8,2014
1050759,2014288666,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 06:35:00 PM,08/28/2014 02:00:00 PM,08/28/2014 10:30:00 PM,64XX BLOCK OF 9 AV NW,B,B3,3300.2001,0,0,"(0.0, 0.0)",8,2014
1049778,2014288796,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 05:42:00 PM,08/28/2014 08:00:00 PM,08/29/2014 05:00:00 PM,55XX BLOCK OF 25 AV NE,U,U2,4300.2003,0,0,"(0.0, 0.0)",8,2014
37261,2014288796,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 05:42:00 PM,08/28/2014 08:00:00 PM,08/29/2014 05:00:00 PM,55XX BLOCK OF 25 AV NE,U,U3,4301.2012,-122.300622916,47.669256678,"(47.669256678, -122.300622916)",8,2014
1054737,2014288429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 12:51:00 PM,08/27/2014 03:30:00 PM,,I5 / MERCER ST,D,D2,7300.3008,-122.334290546,47.62453851,"(47.62453851, -122.334290546)",8,2014
37276,2014288429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 12:51:00 PM,08/27/2014 03:30:00 PM,,I5 / MERCER ST,D,D3,7300.3008,-122.334290546,47.62453851,"(47.62453851, -122.334290546)",8,2014
37275,2014288327,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 11:08:00 AM,08/19/2014 06:00:00 PM,08/29/2014 01:00:00 AM,5XX BLOCK OF NE RAVENNA BV,J,J3,3600.4007,-122.323121343,47.676718177,"(47.676718177, -122.323121343)",8,2014
1050755,2014288327,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 11:08:00 AM,08/19/2014 06:00:00 PM,08/29/2014 01:00:00 AM,5XX BLOCK OF NE RAVENNA BV,J,J1,3600.4016,0,0,"(0.0, 0.0)",8,2014
37249,2014288315,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 11:00:00 AM,08/29/2014 05:30:00 AM,08/29/2014 10:00:00 AM,23XX BLOCK OF S DEAN CT,S,S1,10402.3013,-122.302882012,47.551801026,"(47.551801026, -122.302882012)",8,2014
1052078,2014288315,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 11:00:00 AM,08/29/2014 05:30:00 AM,08/29/2014 10:00:00 AM,23XX BLOCK OF S DEAN CT,R,R2,10400.8014,0,0,"(0.0, 0.0)",8,2014
1050753,2014288162,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 08:21:00 AM,08/28/2014 09:00:00 PM,08/29/2014 07:00:00 AM,32XX BLOCK OF NW 62 ST,B,B2,3200.6012,0,0,"(0.0, 0.0)",8,2014
460508,2014288162,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 08:21:00 AM,08/28/2014 09:00:00 PM,08/29/2014 07:00:00 AM,32XX BLOCK OF NW 62 ST,B,B1,3200.6035,-122.399727004,47.673895334,"(47.673895334, -122.399727004)",8,2014
1054487,2014288055,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 06:36:00 AM,08/28/2014 08:00:00 AM,08/29/2014 06:36:00 AM,17XX BLOCK OF WARREN AV N,Q,Q2,6800.2004,-122.354415788,47.634439425,"(47.634439425, -122.354415788)",8,2014
37271,2014288055,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 06:36:00 AM,08/28/2014 08:00:00 AM,08/29/2014 06:36:00 AM,17XX BLOCK OF WARREN AV N,Q,Q2,6800.1027,-122.354415788,47.634439425,"(47.634439425, -122.354415788)",8,2014
1121940,2014288000,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/29/2014 06:01:00 AM,08/29/2014 04:10:00 AM,,63XX BLOCK OF RAINIER AV S,S,S1,11102.5002,-122.275672387,47.545786596,"(47.545786596, -122.275672387)",8,2014
1050756,2014288017,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 05:16:00 AM,08/29/2014 05:16:00 AM,,17 AV SW / SW BARTON ST,F,F2,11400.3020,-122.356471601,47.521031163,"(47.521031163, -122.356471601)",8,2014
37274,2014288017,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 05:16:00 AM,08/29/2014 05:16:00 AM,,17 AV SW / SW BARTON ST,F,F2,11402.2000,-122.356471601,47.521031163,"(47.521031163, -122.356471601)",8,2014
1050022,2014287913,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 01:39:00 AM,08/29/2014 01:39:00 AM,,NE 45 ST / ROOSEVELT WY NE,U,U2,5301.3004,-122.317639337,47.66129673,"(47.66129673, -122.317639337)",8,2014
37241,2014287913,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/29/2014 01:39:00 AM,08/29/2014 01:39:00 AM,,NE 45 ST / ROOSEVELT WY NE,U,U2,5301.2006,-122.317639336,47.66129673,"(47.66129673, -122.317639336)",8,2014
1049776,2014287863,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/29/2014 12:43:00 AM,08/28/2014 11:30:00 PM,08/29/2014 12:43:00 AM,85XX BLOCK OF GREENWOOD AV N,B,B3,1700.3004,0,0,"(0.0, 0.0)",8,2014
37209,2014287863,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/29/2014 12:43:00 AM,08/28/2014 11:30:00 PM,08/29/2014 12:43:00 AM,85XX BLOCK OF GREENWOOD AV N,J,J1,1701.1003,-122.355311395,47.691506782,"(47.691506782, -122.355311395)",8,2014
1050041,2014287812,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/28/2014 11:33:00 PM,08/28/2014 11:33:00 PM,,3XX BLOCK OF NW 89 ST,B,B3,1700.3010,0,0,"(0.0, 0.0)",8,2014
37541,2014287812,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/28/2014 11:33:00 PM,08/28/2014 11:33:00 PM,,3XX BLOCK OF NW 89 ST,J,J1,1701.1010,-122.362005579,47.693520303,"(47.693520303, -122.362005579)",8,2014
37471,2014287657,2404,7,VEH-THEFT-TRAILER,2400,VEHICLE THEFT,08/28/2014 08:31:00 PM,08/27/2014 03:00:00 PM,08/28/2014 08:20:00 PM,34 AV NW / NW 64 ST,B,B1,3200.6026,-122.401071324,47.674848877,"(47.674848877, -122.401071324)",8,2014
1050021,2014287657,2404,7,VEH-THEFT-TRAILER,2400,VEHICLE THEFT,08/28/2014 08:31:00 PM,08/27/2014 03:00:00 PM,08/28/2014 08:20:00 PM,34 AV NW / NW 64 ST,B,B2,3200.6010,-122.401071323,47.674848877,"(47.674848877, -122.401071323)",8,2014
1070124,2014287559,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 06:27:00 PM,08/27/2014 08:00:00 PM,08/28/2014 09:00:00 AM,NE 143 ST / LAKE CITY WY NE,L,L1,100.2001,-122.292375633,47.731941081,"(47.731941081, -122.292375633)",8,2014
37460,2014287559,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 06:27:00 PM,08/27/2014 08:00:00 PM,08/28/2014 09:00:00 AM,NE 143 ST / LAKE CITY WY NE,L,L1,100.4000,-122.292375633,47.731941081,"(47.731941081, -122.292375633)",8,2014
37542,2014287536,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 06:09:00 PM,08/24/2014 12:00:00 PM,08/27/2014 01:45:00 AM,10XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.1026,-122.356680688,47.628390705,"(47.628390705, -122.356680688)",8,2014
1050777,2014287536,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 06:09:00 PM,08/24/2014 12:00:00 PM,08/27/2014 01:45:00 AM,10XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.1013,0,0,"(0.0, 0.0)",8,2014
1050749,2014287484,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/28/2014 05:17:00 PM,08/27/2014 08:30:00 PM,08/28/2014 10:00:00 AM,31XX BLOCK OF AIRPORT WY S,O,O2,9300.3008,0,0,"(0.0, 0.0)",8,2014
37457,2014287484,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/28/2014 05:17:00 PM,08/27/2014 08:30:00 PM,08/28/2014 10:00:00 AM,31XX BLOCK OF AIRPORT WY S,O,O2,9300.3089,-122.321401183,47.576232491,"(47.576232491, -122.321401183)",8,2014
37459,2014287247,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/28/2014 02:13:00 PM,08/28/2014 02:13:00 PM,,126XX BLOCK OF STONE AV N,N,N2,600.3006,-122.342259601,47.720872743,"(47.720872743, -122.342259601)",8,2014
1050750,2014287247,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/28/2014 02:13:00 PM,08/28/2014 02:13:00 PM,,126XX BLOCK OF STONE AV N,N,N1,600.3004,0,0,"(0.0, 0.0)",8,2014
1050744,2014287062,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/28/2014 11:21:00 AM,08/28/2014 11:21:00 AM,,17XX BLOCK OF 8 AV S,K,K3,9300.1023,0,0,"(0.0, 0.0)",8,2014
37461,2014287000,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 10:58:00 AM,08/28/2014 12:30:00 AM,08/28/2014 10:00:00 AM,86XX BLOCK OF 9 AV SW,F,F3,11300.4013,-122.346740724,47.525557073,"(47.525557073, -122.346740724)",8,2014
1121939,2014287000,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 10:58:00 AM,08/28/2014 12:30:00 AM,08/28/2014 10:00:00 AM,86XX BLOCK OF 9 AV SW,F,F3,11300.4002,-122.346740724,47.525557073,"(47.525557073, -122.346740724)",8,2014
1050741,2014287007,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 10:28:00 AM,08/28/2014 01:00:00 AM,08/28/2014 10:15:00 AM,86XX BLOCK OF 20 AV SW,F,F2,11400.2015,0,0,"(0.0, 0.0)",8,2014
37404,2014287007,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 10:28:00 AM,08/28/2014 01:00:00 AM,08/28/2014 10:15:00 AM,86XX BLOCK OF 20 AV SW,F,F2,11401.3018,-122.359118094,47.525593525,"(47.525593525, -122.359118094)",8,2014
1050743,2014287005,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 10:26:00 AM,08/28/2014 08:30:00 AM,08/28/2014 10:15:00 AM,6XX BLOCK OF NW 137 ST,B,B1,500.1000,0,0,"(0.0, 0.0)",8,2014
37408,2014287005,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 10:26:00 AM,08/28/2014 08:30:00 AM,08/28/2014 10:15:00 AM,6XX BLOCK OF NW 137 ST,N,N1,500.1000,-122.361996721,47.728706063,"(47.728706063, -122.361996721)",8,2014
37403,2014286933,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 09:26:00 AM,08/27/2014 08:00:00 PM,08/28/2014 07:00:00 AM,14 AV E / E JOHN ST,C,C1,7500.2002,-122.31431849,47.619955025,"(47.619955025, -122.31431849)",8,2014
1056244,2014286933,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/28/2014 09:26:00 AM,08/27/2014 08:00:00 PM,08/28/2014 07:00:00 AM,14 AV E / E JOHN ST,C,C2,7500.1009,-122.31431849,47.619955025,"(47.619955025, -122.31431849)",8,2014
37528,2014286749,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/28/2014 05:54:00 AM,08/27/2014 11:00:00 PM,08/28/2014 05:54:00 AM,5XX BLOCK OF N 78 ST,J,J3,2800.1010,-122.351160403,47.685489394,"(47.685489394, -122.351160403)",8,2014
1060757,2014286749,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/28/2014 05:54:00 AM,08/27/2014 11:00:00 PM,08/28/2014 05:54:00 AM,5XX BLOCK OF N 78 ST,B,B3,2800.4003,-122.351160403,47.685489394,"(47.685489394, -122.351160403)",8,2014
1050733,2014286017,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 03:24:00 PM,08/26/2014 10:20:00 PM,08/27/2014 06:30:00 AM,73XX BLOCK OF 25 AV NE,U,U1,3800.3004,0,0,"(0.0, 0.0)",8,2014
1052223,2014285718,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 10:56:00 AM,08/26/2014 07:00:00 PM,08/27/2014 09:00:00 AM,65XX BLOCK OF 18 AV NE,U,U1,2600.3014,0,0,"(0.0, 0.0)",8,2014
37760,2014285718,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 10:56:00 AM,08/26/2014 07:00:00 PM,08/27/2014 09:00:00 AM,65XX BLOCK OF 18 AV NE,U,U1,2600.3018,-122.308733118,47.676701548,"(47.676701548, -122.308733118)",8,2014
1072295,2014285724,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 10:55:00 AM,08/27/2014 08:00:00 AM,08/27/2014 10:45:00 AM,NE 83 ST / 5 AV NE,U,U1,2700.1003,-122.322981715,47.688951323,"(47.688951323, -122.322981715)",8,2014
37762,2014285724,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 10:55:00 AM,08/27/2014 08:00:00 AM,08/27/2014 10:45:00 AM,NE 83 ST / 5 AV NE,L,L2,2700.1004,-122.322981715,47.688951323,"(47.688951323, -122.322981715)",8,2014
1050734,2014285659,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/27/2014 10:04:00 AM,08/27/2014 10:04:00 AM,,143XX BLOCK OF AURORA AV N,N,N1,401.1000,0,0,"(0.0, 0.0)",8,2014
37736,2014285659,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/27/2014 10:04:00 AM,08/27/2014 10:04:00 AM,,143XX BLOCK OF AURORA AV N,N,N2,401.1000,-122.345085292,47.733063458,"(47.733063458, -122.345085292)",8,2014
1050731,2014285639,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 09:27:00 AM,08/25/2014 02:00:00 AM,08/25/2014 02:00:00 PM,MARTIN LUTHER KING JR WY S / S COLUMBIAN WY,R,R2,10000.2010,-122.294759795,47.562826342,"(47.562826342, -122.294759795)",8,2014
37764,2014285639,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 09:27:00 AM,08/25/2014 02:00:00 AM,08/25/2014 02:00:00 PM,MARTIN LUTHER KING JR WY S / S COLUMBIAN WY,R,R2,10001.3008,-122.294759796,47.562826341,"(47.562826341, -122.294759796)",8,2014
37759,2014285271,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 03:36:00 AM,08/25/2014 03:36:00 AM,08/27/2014 03:36:00 AM,39XX BLOCK OF PASADENA PL NE,U,U2,5200.2013,-122.321893973,47.655054612,"(47.655054612, -122.321893973)",8,2014
1087800,2014285271,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 03:36:00 AM,08/25/2014 03:36:00 AM,08/27/2014 03:36:00 AM,39XX BLOCK OF PASADENA PL NE,U,U2,5200.2010,-122.321893973,47.655054612,"(47.655054612, -122.321893973)",8,2014
1065104,2014285291,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 12:14:00 AM,08/26/2014 08:00:00 PM,08/27/2014 12:00:00 AM,11XX BLOCK OF N 90 ST,N,N2,1800.2002,-122.342950911,47.694176575,"(47.694176575, -122.342950911)",8,2014
37766,2014285291,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2014 12:14:00 AM,08/26/2014 08:00:00 PM,08/27/2014 12:00:00 AM,11XX BLOCK OF N 90 ST,N,N3,1800.2002,-122.342950911,47.694176575,"(47.694176575, -122.342950911)",8,2014
1048448,2014285219,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 10:38:00 PM,08/15/2014 04:00:00 PM,08/26/2014 10:30:00 PM,18 AV NE / NE 50 ST,U,U3,4400.3008,-122.30832834,47.66486711,"(47.66486711, -122.30832834)",8,2014
38054,2014285219,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 10:38:00 PM,08/15/2014 04:00:00 PM,08/26/2014 10:30:00 PM,18 AV NE / NE 50 ST,U,U1,4400.3009,-122.308328339,47.66486711,"(47.66486711, -122.308328339)",8,2014
1062441,2014285160,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 10:01:00 PM,08/24/2014 06:00:00 PM,08/26/2014 03:00:00 PM,YALE AV E / E LYNN ST,C,C1,6600.3004,-122.3271096,47.639724974,"(47.639724974, -122.3271096)",8,2014
38053,2014285160,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 10:01:00 PM,08/24/2014 06:00:00 PM,08/26/2014 03:00:00 PM,YALE AV E / E LYNN ST,D,D3,6100.4012,-122.3271096,47.639724974,"(47.639724974, -122.3271096)",8,2014
1055544,2014284994,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 06:56:00 PM,08/26/2014 06:05:00 PM,08/26/2014 06:50:00 PM,48XX BLOCK OF S HENDERSON ST,S,S2,11800.4003,-122.27211737,47.523309646,"(47.523309646, -122.27211737)",8,2014
38051,2014284994,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 06:56:00 PM,08/26/2014 06:05:00 PM,08/26/2014 06:50:00 PM,48XX BLOCK OF S HENDERSON ST,S,S3,11800.4005,-122.27211737,47.523309646,"(47.523309646, -122.27211737)",8,2014
38568,2014284965,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 06:36:00 PM,08/26/2014 06:36:00 PM,,66XX BLOCK OF 8 AV NE,J,J3,3600.4005,-122.320103407,47.676975242,"(47.676975242, -122.320103407)",8,2014
38171,2014284680,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 02:22:00 PM,08/26/2014 02:00:00 AM,08/26/2014 01:20:00 PM,87XX BLOCK OF SEWARD PARK AV S,S,S2,11800.1010,-122.264670383,47.525017741,"(47.525017741, -122.264670383)",8,2014
1046283,2014284621,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/26/2014 01:27:00 PM,08/24/2014 02:00:00 AM,08/26/2014 12:30:00 PM,1XX BLOCK OF ALASKAN WY S,K,K3,9200.2006,0,0,"(0.0, 0.0)",8,2014
38045,2014284621,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/26/2014 01:27:00 PM,08/24/2014 02:00:00 AM,08/26/2014 12:30:00 PM,1XX BLOCK OF ALASKAN WY S,K,K2,9200.2007,-122.336213733,47.601320623,"(47.601320623, -122.336213733)",8,2014
1048977,2014284433,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 10:59:00 AM,08/25/2014 10:00:00 PM,08/26/2014 10:20:00 AM,NE 55 ST,L,L3,4200.2007,0,0,"(0.0, 0.0)",8,2014
38174,2014284376,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 10:03:00 AM,08/25/2014 09:00:00 PM,08/26/2014 08:00:00 AM,43XX BLOCK OF 8 AV NE,U,U2,5200.1000,-122.319777301,47.660386558,"(47.660386558, -122.319777301)",8,2014
1071826,2014284376,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 10:03:00 AM,08/25/2014 09:00:00 PM,08/26/2014 08:00:00 AM,43XX BLOCK OF 8 AV NE,U,U2,5200.1000,-122.319777301,47.660386558,"(47.660386558, -122.319777301)",8,2014
1052648,2014284349,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 09:18:00 AM,08/26/2014 12:00:00 AM,08/26/2014 08:00:00 AM,28 AV NW / NW 57 ST,B,B2,3200.3001,-122.392876633,47.670190186,"(47.670190186, -122.392876633)",8,2014
38173,2014284349,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 09:18:00 AM,08/26/2014 12:00:00 AM,08/26/2014 08:00:00 AM,28 AV NW / NW 57 ST,B,B1,3200.3003,-122.392876632,47.670190186,"(47.670190186, -122.392876632)",8,2014
1046282,2014284344,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 09:06:00 AM,08/25/2014 09:00:00 PM,08/26/2014 08:00:00 AM,20XX BLOCK OF 26 AV E,C,C3,6200.2002,0,0,"(0.0, 0.0)",8,2014
38044,2014284344,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 09:06:00 AM,08/25/2014 09:00:00 PM,08/26/2014 08:00:00 AM,20XX BLOCK OF 26 AV E,C,C2,6200.1038,-122.299421352,47.638711249,"(47.638711249, -122.299421352)",8,2014
38175,2014284305,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/26/2014 08:58:00 AM,08/26/2014 08:58:00 AM,,15XX BLOCK OF NE 102 ST,L,L2,1100.2009,-122.311325551,47.702150579,"(47.702150579, -122.311325551)",8,2014
1046278,2014284305,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/26/2014 08:58:00 AM,08/26/2014 08:58:00 AM,,15XX BLOCK OF NE 102 ST,L,L2,1100.2007,0,0,"(0.0, 0.0)",8,2014
1064312,2014284273,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/26/2014 07:40:00 AM,08/25/2014 09:00:00 PM,08/26/2014 07:30:00 AM,31 AV SW / SW MORGAN ST,W,W3,10700.4003,-122.372534966,47.544651191,"(47.544651191, -122.372534966)",8,2014
38083,2014284273,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/26/2014 07:40:00 AM,08/25/2014 09:00:00 PM,08/26/2014 07:30:00 AM,31 AV SW / SW MORGAN ST,F,F1,10702.2011,-122.372534966,47.544651191,"(47.544651191, -122.372534966)",8,2014
1050847,2014284253,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 07:22:00 AM,08/25/2014 11:00:00 PM,08/26/2014 07:00:00 AM,88XX BLOCK OF 16 AV SW,F,F2,11400.3000,0,0,"(0.0, 0.0)",8,2014
38082,2014284253,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 07:22:00 AM,08/25/2014 11:00:00 PM,08/26/2014 07:00:00 AM,88XX BLOCK OF 16 AV SW,F,F2,11402.1000,-122.355093587,47.523788101,"(47.523788101, -122.355093587)",8,2014
1073123,2014284087,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 01:52:00 AM,08/26/2014 01:50:00 AM,,24XX BLOCK OF E MILLER ST,C,C3,6200.5001,-122.301194685,47.641714724,"(47.641714724, -122.301194685)",8,2014
38070,2014284087,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/26/2014 01:52:00 AM,08/26/2014 01:50:00 AM,,24XX BLOCK OF E MILLER ST,C,C2,6200.1042,-122.301194685,47.641714724,"(47.641714724, -122.301194685)",8,2014
1046273,2014283688,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/25/2014 06:26:00 PM,08/25/2014 06:26:00 PM,,120XX BLOCK OF AURORA AV N,N,N1,402.2005,0,0,"(0.0, 0.0)",8,2014
38486,2014283688,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/25/2014 06:26:00 PM,08/25/2014 06:26:00 PM,,120XX BLOCK OF AURORA AV N,N,N2,402.2007,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",8,2014
38343,2014283625,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/25/2014 05:16:00 PM,08/25/2014 03:00:00 PM,08/25/2014 04:00:00 PM,50XX BLOCK OF S THISTLE ST,S,S2,11800.5007,-122.270552926,47.527911237,"(47.527911237, -122.270552926)",8,2014
1048130,2014283625,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/25/2014 05:16:00 PM,08/25/2014 03:00:00 PM,08/25/2014 04:00:00 PM,50XX BLOCK OF S THISTLE ST,S,S2,11800.5008,0,0,"(0.0, 0.0)",8,2014
38341,2014283626,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/25/2014 05:15:00 PM,08/25/2014 07:00:00 AM,08/25/2014 05:15:00 PM,113XX BLOCK OF 3 AV NE,L,L2,1200.4000,-122.326015511,47.71092446,"(47.71092446, -122.326015511)",8,2014
1049759,2014283626,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/25/2014 05:15:00 PM,08/25/2014 07:00:00 AM,08/25/2014 05:15:00 PM,113XX BLOCK OF 3 AV NE,N,N3,1200.4000,0,0,"(0.0, 0.0)",8,2014
1050017,2014283479,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/25/2014 03:05:00 PM,08/20/2014 03:00:00 PM,08/20/2014 07:00:00 PM,20XX BLOCK OF N 55 ST,J,J1,4600.2006,0,0,"(0.0, 0.0)",8,2014
